Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
481,Joseph Paintsil\Joseph-Paintsil,gh GHA,MF,be Genk,21,1998,1.7,0.00,2.35,0.59,25.0,2.31,0.58,0.00,0.00,19.7,0.00,0.00,0.00,0.29,0.29,0.12,-0.29,-0.29,Matches
482,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,eng Chelsea,24,1994,2.2,0.00,1.36,1.36,100.0,1.36,1.36,0.00,0.00,18.5,0.00,0.00,0.00,0.09,0.09,0.06,-0.09,-0.09,Matches
483,Radovan Pankov\Radovan-Pankov,rs SRB,DF,rs Red Star,23,1995,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
484,Leandro Paredes\Leandro-Paredes,ar ARG,MF,fr Paris S-G,25,1994,4.1,0.00,0.49,0.49,100.0,0.49,0.49,0.00,0.00,27.0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
485,Daniel Parejo\Daniel-Parejo,es ESP,MF,es Valencia,30,1989,8.0,0.13,0.88,0.38,42.9,0.87,0.37,0.00,0.00,27.6,0.38,0.13,0.38,0.34,0.05,0.06,-0.21,-0.05,Matches
486,Thomas Partey\Thomas-Partey,gh GHA,MF,es Atlético Madrid,26,1993,8.2,0.12,1.83,0.24,13.3,1.84,0.24,0.07,0.50,29.9,0.12,0.00,0.00,0.15,0.15,0.08,-0.02,-0.02,Matches
487,Mario Pašalić\Mario-Pasalic,hr CRO,MFFW,it Atalanta,24,1995,7.7,0.39,2.08,0.78,37.5,2.09,0.78,0.19,0.50,10.2,0.00,0.00,0.00,0.39,0.39,0.19,0.00,0.00,Matches
488,Alan Patrick\Alan-Patrick,br BRA,MF,ua Shakhtar,28,1991,5.5,0.18,1.27,0.55,42.9,1.28,0.55,0.14,0.33,20.9,0.00,0.00,0.00,0.09,0.09,0.08,0.09,0.09,Matches
489,Paulinho\Paulinho,br BRA,FWMF,de Leverkusen,19,2000,0.4,0.00,5.00,0.00,0.0,4.74,0.00,0.00,,19.7,0.00,0.00,0.00,0.75,0.75,0.17,-0.75,-0.75,Matches
490,Gabriel Paulista\Gabriel-Paulista,br BRA,DF,es Valencia,28,1990,6.0,0.00,0.67,0.00,0.0,0.67,0.00,0.00,,11.8,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,Matches
491,Benjamin Pavard\Benjamin-Pavard,fr FRA,DF,de Bayern Munich,23,1996,7.1,0.00,0.99,0.14,14.3,0.99,0.14,0.00,0.00,18.4,0.00,0.00,0.00,0.07,0.07,0.07,-0.07,-0.07,Matches
492,Milan Pavkov\Milan-Pavkov,rs SRB,FW,rs Red Star,25,1994,2.1,0.00,1.90,0.95,50.0,1.91,0.96,0.00,0.00,20.6,0.00,0.00,0.00,0.19,0.19,0.11,-0.19,-0.19,Matches
493,Pedro\Pedro,es ESP,FWDF,eng Chelsea,32,1987,1.1,0.00,2.73,0.00,0.0,2.73,0.00,0.00,,22.9,0.00,0.00,0.00,0.09,0.09,0.03,-0.09,-0.09,Matches
494,Carles Pérez\Carles-Perez,es ESP,FW,es Barcelona,21,1998,0.9,1.11,4.44,2.22,50.0,4.29,2.14,0.25,0.50,15.6,0.00,0.00,0.00,0.56,0.56,0.13,0.56,0.56,Matches
495,Dino Perić\Dino-Peric,hr CRO,DF,hr Dinamo Zagreb,25,1994,5.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
496,Ivan Perišić\Ivan-Perisic,hr CRO,FW,de Bayern Munich,30,1989,4.7,0.64,3.19,1.49,46.7,3.19,1.49,0.20,0.43,14.2,0.00,0.00,0.00,0.47,0.47,0.14,0.17,0.17,Matches
497,Bruno Petković\Bruno-Petkovic,hr CRO,FW,hr Dinamo Zagreb,24,1994,5.1,0.20,0.78,0.59,75.0,0.78,0.58,0.25,0.33,11.5,0.00,0.00,0.00,0.12,0.12,0.15,0.08,0.08,Matches
498,Njegoš Petrović\Njegos-Petrovic,rs SRB,MF,rs Red Star,20,1999,3.4,0.00,0.29,0.00,0.0,0.30,0.00,0.00,,41.7,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,Matches
499,Jérémy Pied\Jeremy-Pied,fr FRA,DF,fr Lille,30,1989,1.0,0.00,1.00,0.00,0.0,1.00,0.00,0.00,,39.6,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Matches
500,Gerard Piqué\Gerard-Pique,es ESP,DF,es Barcelona,32,1987,7.0,0.00,0.29,0.14,50.0,0.29,0.14,0.00,0.00,4.9,0.00,0.00,0.00,0.04,0.04,0.13,-0.04,-0.04,Matches
501,Łukasz Piszczek\Lukasz-Piszczek,pl POL,DF,de Dortmund,34,1985,4.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
502,Pizzi\Pizzi,pt POR,MFFW,pt Benfica,29,1989,4.5,0.67,2.00,1.11,55.6,2.01,1.12,0.22,0.40,23.2,0.22,0.22,0.22,0.29,0.11,0.06,0.38,0.33,Matches
503,Miralem Pjanić\Miralem-Pjanic,ba BIH,MF,it Juventus,29,1990,7.3,0.00,1.23,0.14,11.1,1.23,0.14,0.00,0.00,24.5,0.27,0.00,0.00,0.04,0.04,0.04,-0.04,-0.04,Matches
504,Daniel Podence\Daniel-Podence,pt POR,FWMF,gr Olympiacos,23,1995,5.1,0.20,2.16,1.37,63.6,2.17,1.38,0.09,0.14,14.8,0.00,0.00,0.00,0.27,0.27,0.13,-0.08,-0.08,Matches
505,Matteo Politano\Matteo-Politano,it ITA,FWMF,it Napoli,25,1993,0.4,0.00,5.00,0.00,0.0,4.74,0.00,0.00,,19.4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
506,Matteo Politano\Matteo-Politano,it ITA,FWDF,it Inter,25,1993,0.7,0.00,4.29,0.00,0.0,4.15,0.00,0.00,,18.9,0.00,0.00,0.00,0.29,0.29,0.06,-0.29,-0.29,Matches
507,Marin Pongračić\Marin-Pongracic,hr CRO,DF,at RB Salzburg,21,1997,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
508,Yussuf Poulsen\Yussuf-Poulsen,dk DEN,FWMF,de RB Leipzig,25,1994,6.4,0.00,1.72,0.16,9.1,1.72,0.16,0.00,0.00,14.9,0.00,0.00,0.00,0.19,0.19,0.11,-0.19,-0.19,Matches
509,Quincy Promes\Quincy-Promes,nl NED,FWMF,nl Ajax,27,1992,4.7,0.85,2.98,1.28,42.9,2.98,1.28,0.29,0.67,14.4,0.43,0.00,0.00,0.53,0.53,0.18,0.32,0.32,Matches
510,Lukáš Provod\Lukas-Provod,cz CZE,MFFW,cz Slavia Prague,22,1996,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
511,Christian Pulisic\Christian-Pulisic,us USA,FW,eng Chelsea,20,1998,3.0,0.33,2.33,0.67,28.6,2.37,0.68,0.14,0.50,16.0,0.00,0.00,0.00,0.30,0.30,0.13,0.03,0.03,Matches
512,Andriy Pyatov\Andriy-Pyatov,ua UKR,GK,ua Shakhtar,35,1984,6.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
513,Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,it Juventus,24,1995,4.1,0.00,0.49,0.24,50.0,0.49,0.25,0.00,0.00,16.9,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
514,Rafael\Rafael,br BRA,DF,fr Lyon,29,1990,0.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
515,Ivan Rakitić\Ivan-Rakitic,hr CRO,MF,es Barcelona,31,1988,3.8,0.00,2.63,0.00,0.0,2.61,0.00,0.00,,23.8,0.26,0.00,0.00,0.13,0.13,0.05,-0.13,-0.13,Matches
516,Yaroslav Rakitskiy\Yaroslav-Rakitskiy,ua UKR,DF,ru Zenit,29,1989,5.0,0.20,0.40,0.20,50.0,0.40,0.20,0.50,1.00,25.9,0.00,0.00,0.00,0.00,0.00,0.02,0.20,0.20,Matches
517,André Ramalho\Andre-Ramalho,br BRA,DF,at RB Salzburg,27,1992,2.0,0.00,1.00,0.50,50.0,1.00,0.50,0.00,0.00,13.0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
518,Sergio Ramos\Sergio-Ramos,es ESP,DF,es Real Madrid,33,1986,4.9,0.41,1.22,0.20,16.7,1.21,0.20,0.17,1.00,10.7,0.00,0.20,0.20,0.35,0.18,0.16,0.06,0.02,Matches
519,Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,it Juventus,28,1990,2.2,0.45,1.36,0.45,33.3,1.34,0.45,0.33,1.00,12.0,0.00,0.00,0.00,0.45,0.45,0.32,0.00,0.00,Matches
520,Lazar Ranđelović\Lazar-Randjelovic,rs SRB,FW,gr Olympiacos,21,1997,1.0,0.00,1.00,0.00,0.0,1.02,0.00,0.00,,15.6,0.00,0.00,0.00,0.10,0.10,0.05,-0.10,-0.10,Matches
521,Jeff Reine-Adélaïde\Jeff-Reine-Adelaide,fr FRA,MFFW,fr Lyon,21,1998,3.6,0.00,1.39,0.00,0.0,1.37,0.00,0.00,,20.7,0.00,0.00,0.00,0.06,0.06,0.05,-0.06,-0.06,Matches
522,Francisco Reis Ferreira\Francisco-Reis-Ferreira,pt POR,DF,pt Benfica,22,1997,4.2,0.00,0.24,0.00,0.0,0.24,0.00,0.00,,11.2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Matches
523,Loïc Rémy\Loic-Remy,fr FRA,FW,fr Lille,32,1987,2.3,0.43,3.91,1.30,33.3,3.88,1.29,0.11,0.33,18.4,0.43,0.00,0.00,0.39,0.39,0.10,0.04,0.04,Matches
524,Panagiotis Retsos\Panagiotis-Retsos,gr GRE,DF,de Leverkusen,20,1998,1.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
525,Marco Reus\Marco-Reus,de GER,FWMF,de Dortmund,30,1989,4.0,0.00,2.50,1.25,50.0,2.50,1.25,0.00,0.00,14.2,0.00,0.00,0.25,0.65,0.47,0.19,-0.65,-0.47,Matches
526,Gio Reyna\Gio-Reyna,us USA,FWMF,de Dortmund,16,2002,0.5,0.00,2.00,0.00,0.0,2.09,0.00,0.00,,21.0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
527,Jander Ribeiro Santana\Jander-Ribeiro-Santana,br BRA,DF,rs Red Star,31,1988,1.6,0.00,1.25,0.00,0.0,1.25,0.00,0.00,,23.8,0.00,0.00,0.00,0.06,0.06,0.03,-0.06,-0.06,Matches
528,Federico Ricca\Federico-Ricca,uy URU,DF,be Club Brugge,24,1994,3.0,0.00,0.33,0.00,0.0,0.33,0.00,0.00,,16.2,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,Matches
529,Sergio Rico\Sergio-Rico,es ESP,GK,fr Paris S-G,25,1993,2.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
530,Mats Rits\Mats-Rits,be BEL,MF,be Club Brugge,26,1993,4.4,0.00,0.68,0.00,0.0,0.68,0.00,0.00,,20.9,0.00,0.00,0.00,0.05,0.05,0.06,-0.05,-0.05,Matches
531,Sergi Roberto\Sergi-Roberto,es ESP,DFMF,es Barcelona,27,1992,4.6,0.00,0.22,0.22,100.0,0.22,0.22,0.00,0.00,8.9,0.00,0.00,0.00,0.09,0.09,0.39,-0.09,-0.09,Matches
532,Andrew Robertson\Andrew-Robertson,sco SCO,DF,eng Liverpool,25,1994,7.2,0.14,1.25,0.28,22.2,1.25,0.28,0.11,0.50,16.2,0.00,0.00,0.00,0.17,0.17,0.14,-0.03,-0.03,Matches
533,Milan Rodić\Milan-Rodic,rs SRB,DF,rs Red Star,28,1991,4.9,0.00,0.41,0.00,0.0,0.41,0.00,0.00,,14.3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
534,Rodri\Rodri,es ESP,MF,eng Manchester City,23,1996,6.9,0.00,1.16,0.43,37.5,1.16,0.44,0.00,0.00,17.5,0.00,0.00,0.00,0.07,0.07,0.06,-0.07,-0.07,Matches
535,Rodrigo\Rodrigo,es ESP,FW,es Valencia,28,1991,5.8,0.34,3.79,1.03,27.3,3.76,1.03,0.09,0.33,19.8,0.00,0.00,0.00,0.48,0.48,0.13,-0.14,-0.14,Matches
536,James Rodríguez\James-Rodriguez,co COL,MF,es Real Madrid,28,1991,0.9,0.00,1.11,0.00,0.0,1.11,0.00,0.00,,20.0,0.00,0.00,0.00,0.22,0.22,0.18,-0.22,-0.22,Matches
537,Rodrygo\Rodrygo,br BRA,FW,es Real Madrid,18,2001,3.7,1.08,2.43,1.62,66.7,2.45,1.64,0.44,0.67,13.4,0.00,0.00,0.00,0.41,0.41,0.17,0.68,0.68,Matches
538,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,it Juventus,34,1985,7.9,0.51,5.06,1.77,35.0,5.06,1.77,0.08,0.21,19.4,1.14,0.13,0.13,0.59,0.51,0.10,-0.09,-0.13,Matches
539,Marten de Roon\Marten-de-Roon,nl NED,MF,it Atalanta,28,1991,8.5,0.00,0.71,0.00,0.0,0.71,0.00,0.00,,23.2,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
540,Danny Rose\Danny-Rose,eng ENG,DF,eng Tottenham,29,1990,4.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
541,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,eng Chelsea,26,1993,2.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
542,Daniele Rugani\Daniele-Rugani,it ITA,DF,it Juventus,25,1994,2.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
543,Mário Rui\Mario-Rui,pt POR,DF,it Napoli,28,1991,5.9,0.00,0.34,0.00,0.0,0.34,0.00,0.00,,66.3,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
544,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,it Napoli,23,1996,7.9,0.00,1.27,0.38,30.0,1.27,0.38,0.00,0.00,22.8,0.00,0.00,0.00,0.06,0.06,0.05,-0.06,-0.06,Matches
545,Maciej Rybus\Maciej-Rybus,pl POL,DF,ru Loko Moscow,29,1989,5.0,0.00,0.40,0.20,50.0,0.40,0.20,0.00,0.00,30.1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Matches
546,José Sá\Jose-Sa,pt POR,GK,gr Olympiacos,26,1993,6.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
547,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,de RB Leipzig,25,1994,8.9,0.45,2.47,1.01,40.9,2.46,1.01,0.18,0.44,21.0,0.22,0.00,0.00,0.13,0.13,0.06,0.31,0.31,Matches
548,Mohamed Salah\Mohamed-Salah,eg EGY,FW,eng Liverpool,27,1992,8.1,0.49,4.44,1.36,30.6,4.44,1.36,0.11,0.36,15.8,0.25,0.00,0.00,0.62,0.62,0.14,-0.12,-0.12,Matches
549,Andreas Samaris\Andreas-Samaris,gr GRE,MF,pt Benfica,30,1989,0.1,0.00,10.0,0.00,0.0,9.00,0.00,0.00,,22.0,10.0,0.00,0.00,2.00,2.00,0.15,-2.00,-2.00,Matches
550,Mbwana Samatta\Mbwana-Samatta,tz TAN,FWMF,be Genk,26,1992,5.7,0.53,1.93,0.88,45.5,1.93,0.88,0.27,0.60,15.8,0.00,0.00,0.00,0.33,0.33,0.17,0.19,0.19,Matches
551,Renato Sanches\Renato-Sanches,pt POR,MFFW,fr Lille,21,1997,1.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
552,Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,it Inter,30,1988,0.7,0.00,1.43,0.00,0.0,1.38,0.00,0.00,,8.1,0.00,0.00,0.00,0.29,0.29,0.24,-0.29,-0.29,Matches
553,Davinson Sánchez\Davinson-Sanchez,co COL,DF,eng Tottenham,23,1996,5.0,0.00,0.20,0.00,0.0,0.20,0.00,0.00,,7.0,0.00,0.00,0.00,0.06,0.06,0.27,-0.06,-0.06,Matches
554,Jadon Sancho\Jadon-Sancho,eng ENG,FW,de Dortmund,19,2000,7.2,0.28,2.50,1.39,55.6,2.52,1.40,0.11,0.20,16.6,0.14,0.00,0.00,0.31,0.31,0.12,-0.03,-0.03,Matches
555,Alex Sandro\Alex-Sandro,br BRA,DF,it Juventus,28,1991,6.0,0.00,1.00,0.17,16.7,1.00,0.17,0.00,0.00,21.5,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,Matches
556,Douglas Santos\Douglas-Santos,br BRA,DFMF,ru Zenit,25,1994,5.6,0.00,0.54,0.54,100.0,0.53,0.53,0.00,0.00,23.2,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
557,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,fr Paris S-G,27,1992,4.5,0.44,2.00,1.33,66.7,2.00,1.33,0.22,0.33,16.7,0.00,0.00,0.00,0.16,0.16,0.08,0.29,0.29,Matches
558,Marcelo Saracchi\Marcelo-Saracchi,uy URU,DF,de RB Leipzig,21,1998,1.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
559,Stefan Savić\Stefan-Savic,me MNE,DF,es Atlético Madrid,28,1991,4.3,0.23,0.93,0.47,50.0,0.92,0.46,0.25,0.50,8.3,0.00,0.00,0.00,0.16,0.16,0.17,0.07,0.07,Matches
560,Patrik Schick\Patrik-Schick,cz CZE,FWMF,de RB Leipzig,23,1996,2.7,0.00,4.07,0.74,18.2,4.12,0.75,0.00,0.00,12.5,0.00,0.00,0.00,0.48,0.48,0.12,-0.48,-0.48,Matches
561,Marcel Schmelzer\Marcel-Schmelzer,de GER,FW,de Dortmund,31,1988,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
562,Siebe Schrijvers\Siebe-Schrijvers,be BEL,MFFW,be Club Brugge,23,1996,0.9,0.00,2.22,0.00,0.0,2.25,0.00,0.00,,15.5,0.00,0.00,0.00,0.22,0.22,0.09,-0.22,-0.22,Matches
563,Nico Schulz\Nico-Schulz,de GER,DFMF,de Dortmund,26,1993,2.5,0.00,1.60,0.40,25.0,1.60,0.40,0.00,0.00,9.2,0.00,0.00,0.00,0.28,0.28,0.18,-0.28,-0.28,Matches
564,Perr Schuurs\Perr-Schuurs,nl NED,DF,nl Ajax,19,1999,1.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
565,Haris Seferović\Haris-Seferovic,ch SUI,FW,pt Benfica,27,1992,2.3,0.87,3.48,1.74,50.0,3.46,1.73,0.25,0.50,15.7,0.00,0.00,0.00,0.57,0.57,0.17,0.30,0.30,Matches
566,Nélson Semedo\Nelson-Semedo,pt POR,DF,es Barcelona,25,1993,7.0,0.00,0.57,0.14,25.0,0.57,0.14,0.00,0.00,18.6,0.00,0.00,0.00,0.06,0.06,0.11,-0.06,-0.06,Matches
567,Rúben Semedo\Ruben-Semedo,pt POR,DF,gr Olympiacos,25,1994,6.0,0.33,0.83,0.33,40.0,0.83,0.33,0.40,1.00,6.9,0.00,0.00,0.00,0.20,0.20,0.24,0.13,0.13,Matches
568,Stefano Sensi\Stefano-Sensi,it ITA,MF,it Inter,23,1995,2.1,0.00,2.38,0.48,20.0,2.36,0.47,0.00,0.00,21.7,0.48,0.00,0.00,0.14,0.14,0.06,-0.14,-0.14,Matches
569,Jean Seri\Jean-Seri,ci CIV,MF,tr Galatasaray,28,1991,5.3,0.00,0.38,0.19,50.0,0.38,0.19,0.00,0.00,21.9,0.19,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
570,Ryan Sessegnon\Ryan-Sessegnon,eng ENG,FWDF,eng Tottenham,19,2000,2.2,0.45,1.36,0.91,66.7,1.38,0.92,0.33,0.50,19.6,0.00,0.00,0.00,0.14,0.14,0.10,0.32,0.32,Matches
571,Petr Ševčík\Petr-Sevcik,cz CZE,MF,cz Slavia Prague,25,1994,5.0,0.00,1.20,0.20,16.7,1.20,0.20,0.00,0.00,26.1,0.00,0.00,0.00,0.04,0.04,0.03,-0.04,-0.04,Matches
572,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MF,eng Liverpool,27,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
573,Oleg Shatov\Oleg-Shatov,ru RUS,MF,ru Zenit,29,1990,2.6,0.00,0.77,0.00,0.0,0.77,0.00,0.00,,16.0,0.00,0.00,0.00,0.08,0.08,0.11,-0.08,-0.08,Matches
574,Danylo Sikan\Danylo-Sikan,ua UKR,FW,ua Shakhtar,18,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
575,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,eng Manchester City,24,1994,4.8,0.00,1.04,0.21,20.0,1.03,0.21,0.00,0.00,13.1,0.00,0.00,0.00,0.13,0.13,0.11,-0.13,-0.13,Matches
576,David Silva\David-Silva,es ESP,MF,eng Manchester City,33,1986,1.4,0.00,2.86,0.00,0.0,2.83,0.00,0.00,,15.9,0.71,0.00,0.00,0.50,0.50,0.17,-0.50,-0.50,Matches
577,Rafa Silva\Rafa-Silva,pt POR,FWMF,pt Benfica,26,1993,1.4,0.71,2.14,0.71,33.3,2.18,0.73,0.33,1.00,19.2,0.00,0.00,0.00,0.29,0.29,0.12,0.43,0.43,Matches
578,Thiago Silva\Thiago-Silva,br BRA,DF,fr Paris S-G,34,1984,9.0,0.00,0.33,0.00,0.0,0.33,0.00,0.00,,11.8,0.00,0.00,0.00,0.03,0.03,0.11,-0.03,-0.03,Matches
579,Daley Sinkgraven\Daley-Sinkgraven,nl NED,DFMF,de Leverkusen,24,1995,1.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
580,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,eng Tottenham,29,1989,4.7,0.00,0.43,0.00,0.0,0.43,0.00,0.00,,21.6,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
581,Mario Šitum\Mario-Situm,hr CRO,MF,hr Dinamo Zagreb,27,1992,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
582,Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,eng Tottenham,18,2000,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
583,Milan Škoda\Milan-Skoda,cz CZE,FWMF,cz Slavia Prague,33,1986,0.8,0.00,1.25,1.25,100.0,1.25,1.25,0.00,0.00,10.0,0.00,0.00,0.00,0.25,0.25,0.18,-0.25,-0.25,Matches
584,Milan Škriniar\Milan-Skriniar,sk SVK,DF,it Inter,24,1995,6.0,0.00,0.17,0.17,100.0,0.17,0.17,0.00,0.00,26.2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
585,Igor Smolnikov\Igor-Smolnikov,ru RUS,DF,ru Zenit,30,1988,1.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
586,Fyodor Smolov\Fyodor-Smolov,ru RUS,FW,ru Loko Moscow,29,1990,2.2,0.00,1.36,0.00,0.0,1.34,0.00,0.00,,19.5,0.00,0.00,0.00,0.05,0.05,0.04,-0.05,-0.05,Matches
587,Eduard Sobol\Eduard-Sobol,ua UKR,DF,be Club Brugge,24,1995,2.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
588,Carlos Soler\Carlos-Soler,es ESP,MF,es Valencia,22,1997,4.4,0.23,1.36,0.45,33.3,1.38,0.46,0.17,0.50,12.5,0.00,0.00,0.00,0.11,0.11,0.09,0.11,0.11,Matches
589,Manor Solomon\Manor-Solomon,il ISR,FWMF,ua Shakhtar,20,1999,1.5,1.33,2.00,1.33,66.7,1.96,1.30,0.67,1.00,9.6,0.00,0.00,0.00,0.47,0.47,0.23,0.87,0.87,Matches
590,Tomáš Souček\Tomas-Soucek,cz CZE,MF,cz Slavia Prague,24,1995,6.0,0.33,2.00,0.83,41.7,2.00,0.83,0.08,0.20,14.3,0.00,0.17,0.17,0.30,0.18,0.09,0.03,-0.02,Matches
591,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,fr Lille,27,1992,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
592,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,fr Lille,20,1999,5.8,0.00,0.34,0.17,50.0,0.34,0.17,0.00,0.00,15.4,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
593,Marco Sportiello\Marco-Sportiello,it ITA,GK,it Atalanta,27,1992,2.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
594,Nicolae Stanciu\Nicolae-Stanciu,ro ROU,MF,cz Slavia Prague,26,1993,5.1,0.00,3.92,1.37,35.0,3.94,1.38,0.00,0.00,26.1,1.37,0.00,0.00,0.20,0.20,0.05,-0.20,-0.20,Matches
595,Cican Stankovic\Cican-Stankovic,at AUT,GK,at RB Salzburg,26,1992,3.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
596,Taras Stepanenko\Taras-Stepanenko,ua UKR,MF,ua Shakhtar,29,1989,6.0,0.00,0.67,0.17,25.0,0.67,0.17,0.00,0.00,13.1,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
597,Raheem Sterling\Raheem-Sterling,eng ENG,FW,eng Manchester City,24,1994,6.7,0.90,3.43,1.79,52.2,3.44,1.80,0.26,0.50,12.4,0.15,0.00,0.00,0.85,0.85,0.25,0.04,0.04,Matches
598,Petar Stojanović\Petar-Stojanovic,si SVN,DF,hr Dinamo Zagreb,23,1995,5.6,0.00,0.18,0.00,0.0,0.18,0.00,0.00,,8.0,0.00,0.00,0.00,0.02,0.02,0.12,-0.02,-0.02,Matches
599,John Stones\John-Stones,eng ENG,DF,eng Manchester City,25,1994,0.6,0.00,1.67,0.00,0.0,1.80,0.00,0.00,,6.0,0.00,0.00,0.00,0.33,0.33,0.18,-0.33,-0.33,Matches
600,Luis Suárez\Luis-Suarez,uy URU,FW,es Barcelona,32,1987,6.3,0.79,3.17,1.90,60.0,3.17,1.90,0.20,0.33,16.3,0.16,0.16,0.16,0.71,0.59,0.19,0.08,0.05,Matches
